service_id,service_provider_id,venue_id,service_category,type,title,description
7800ce4d-f086-4662-ab85-efb0f9f9238d,dbcc6755-ad1f-4f34-a60c-92d1646a9997,,RESTAURATION,OTHER,repas 4 services classique,Frais de déplacement compris.
0d3b7e0f-54a2-46ce-8a65-b6bb15883fb8,0230fc8a-96e4-46c9-89cd-72b1c96b9aa4,,ACTIVITY,OTHER,Lego Serious Play 1/2 journée,"Une méthode interactive visant à clarifier les rôles et responsabilités au sein d'une équipe, tout en identifiant des opportunités d'amélioration. Elle peut être utilisée pour le recrutement, l'intégration de nouveaux membres ou des formations. Grâce à des éléments de construction, cette approche encourage le partage de la culture d'entreprise et des valeurs de manière ludique. La séance se déroule en plusieurs étapes, où chaque participant construit sa propre vision, puis la partage et l'enrichit à travers des discussions en petits groupes. En utilisant des métaphores et des récits, cette méthode favorise une communication ouverte et bienveillante, encourageant l'expression, la créativité et la résolution de problèmes au sein des organisations. Durée approximative de 3 heures."
66500995-4835-4125-ac7a-b3b9c44a0987,b177c742-5b3a-402d-a9bc-fb26fadf7179,,ACTIVITY,OTHER,Tous sur le pont,"Nous proposons une activité de Team Building axée sur la collaboration et la coopération, qui donnera du sens à votre événement. Les participants seront divisés en équipes de 8 personnes, chacune responsable d'une partie d'un projet représentant un pays, avec un pont de 2,5 mètres d'envergure. Une ligne de chemin de fer reliera les différentes équipes et les univers créés par les participants. Une fois le projet terminé, un train avec une caméra circulera à travers les créations des équipes, avec une retransmission en direct sur un écran pour que tous puissent apprécier le spectacle (minimum 11 équipes). Cette activité inclut également une dimension solidaire, permettant de récolter des fonds pour une association comme UNICEF. Activité en intérieur visant à renforcer la cohésion d'équipe, encourager la créativité et atteindre un objectif commun. Durée de 2h30 à 3h00."
89e31b32-881f-4726-9c3c-287b67b6972e,0230fc8a-96e4-46c9-89cd-72b1c96b9aa4,,ACTIVITY,OTHER,A vos fourneaux (petit challenge),"Participez à une activité interactive centrée sur la gastronomie pour renforcer la cohésion d'équipe ! L'objectif est de concevoir un apéritif ou une collation. En plus de l'aspect pratique, vous aurez l'occasion de relever divers défis, quiz et tests de reconnaissance tout au long de l'événement. À la fin, une séance de dégustation vous attend. Cette expérience peut être organisée sous deux formats : un défi entre équipes avec un vote final, ou en mode collaboratif sans gagnant. Durée approximative de 1h30. Coût supplémentaire de +48€ par participant."
25ebd9b0-6c7d-4432-a95a-4cd671ba2fa6,b177c742-5b3a-402d-a9bc-fb26fadf7179,,ACTIVITY,MURDER_AND_MYSTERY_PARTY,Les Experts,"Activité immersive où les participants doivent résoudre une enquête criminelle se déroulant lors d'un événement fictif. Ils auront accès à divers éléments de preuve, témoignages et rapports pour les aider dans leur investigation. Les équipes devront collaborer pour avancer dans l'enquête, éliminer les suspects et découvrir l'identité du coupable. Durée de l'activité : entre 2h30 et 3h00."
7ad33c3f-6a1d-4eef-b945-ef0a44a2cc58,0230fc8a-96e4-46c9-89cd-72b1c96b9aa4,,ACTIVITY,OTHER,Les défis du fort,"Venez vivre une expérience immersive inspirée d'un jeu télévisé populaire. Participez à des défis qui testeront vos compétences physiques et mentales. Pour accéder à certaines épreuves, des éléments spécifiques doivent être présentés. Préparez-vous à relever des défis qui nécessitent esprit d'équipe, stratégie et force mentale. La durée de l'activité est d'environ 2h30."
cc432c1a-e800-4471-8cb8-e36bbdb73a3c,b177c742-5b3a-402d-a9bc-fb26fadf7179,,ACTIVITY,OTHER,La machine infernale,"Une expérience immersive où les participants doivent collaborer pour résoudre des énigmes et désactiver une machine menaçante. Les joueurs utilisent des dispositifs numériques et des éléments physiques dans un décor captivant. Cet événement favorise la cohésion d'équipe, la communication et le développement des compétences analytiques. Durée approximative de 2 heures."
2b1ea0ea-82fa-406e-b1f2-42f32a30288f,0230fc8a-96e4-46c9-89cd-72b1c96b9aa4,,ACTIVITY,OTHER,Tour du monde en solidaire,"Activité immersive pour renforcer la cohésion d'équipe tout en contribuant à une cause environnementale. Les participants s'engagent dans un parcours ludique autour de la reforestation, avec des défis interactifs et des énigmes à résoudre. Chaque équipe choisit son itinéraire et son mode de transport, tout en découvrant différentes villes. Les défis incluent des activités sur le tri, l'écotourisme, la communication et la logique, le tout dans un format dynamique et engageant. Durée d'environ 2h30."
c3b991b6-d26c-450e-a8ca-2b09183bce74,8fec4019-90f4-47d6-98fd-9ba8f478e0dd,,ACTIVITY,OTHER,Back To School,"C'est un événement de rentrée scolaire où les participants reviennent à l'école pour des activités ludiques et des retrouvailles. Les équipes, composées de groupes d'élèves, s'affrontent dans des défis pour gagner un diplôme. L'événement se déroule dans un cadre intérieur propice à la convivialité, avec des objectifs de détente, de collaboration et de renforcement des compétences de communication."
77d68f76-0ffa-4485-88fe-113243769cce,99e16175-413f-44a9-8666-2a7e4f09a18d,,ACTIVITY,OTHER,Babyfoot Humain Gonflable,"Découvrez une activité ludique et originale qui transformera votre événement en un moment inoubliable. Imaginez une version surdimensionnée d'un jeu populaire où les participants deviennent les joueurs eux-mêmes, attachés à des barres géantes. Cette expérience favorise la collaboration et crée une atmosphère détendue. L'organisation comprend la mise en place et la récupération du matériel, avec un encadrement professionnel. Une caution est requise, et une équipe est composée de plusieurs personnes, avec des rotations pour permettre à chacun de participer."
7eaa5f4a-943c-4d51-ab6b-6acf108601ee,0230fc8a-96e4-46c9-89cd-72b1c96b9aa4,,ACTIVITY,OTHER,Innovivant 1 journée,"Une activité de développement d'équipe axée sur la responsabilité sociétale des entreprises, intégrant des principes inspirés de la nature. Les participants sont engagés dans un processus créatif après une introduction thématique, suivie d'une session de brainstorming en petits groupes sur des défis concrets. L'atelier inclut également une méthode interactive pour construire un écosystème commun et explorer des solutions durables. L'objectif est de sensibiliser aux enjeux environnementaux tout en favorisant la collaboration et l'expression personnelle. La durée de l'activité est d'environ 3 heures, nécessitant un espace intérieur adéquat."
c9d9c87e-c4b0-4edc-89f0-af2b474d2de8,b177c742-5b3a-402d-a9bc-fb26fadf7179,,ACTIVITY,GAMES_AND_CONSTRUCTION,Ça cartonne,"Activité interactive visant à renforcer la collaboration entre les participants dans une ambiance agréable. Cette animation favorise des valeurs essentielles à la réussite d'une équipe : collaboration, logique et initiative pour un objectif commun. Le déroulement se divise en trois étapes : 1) attribution des rôles : au début, il faut répartir les rôles selon les différentes tâches à réaliser et concevoir un projet en équipe. 2) construction et assemblage du projet en matériaux recyclables. 3) compétition finale : le projet est terminé et testé, les participants s'affrontent dans une course. Qui sera le plus rapide ? Activité de cohésion et de défi en groupes. Nécessite un espace vaste, à la fois intérieur et extérieur. Objectifs : valoriser les compétences individuelles en associant répartition des rôles, méthodologie et créativité, organiser une activité de Team Building pour renforcer la coopération, et créer un défi en équipe dans une atmosphère ludique et conviviale, propice aux échanges. Comprend la préparation, 2 à 3 heures de service sur place et la récupération du matériel."
7310a2a3-b3a3-4905-9557-0aae9faf7eb8,b177c742-5b3a-402d-a9bc-fb26fadf7179,,ACTIVITY,OTHER,Un Lego presque parfait,"Une activité de Team Building créative qui encourage la communication et la cohésion de groupe. Les participants peuvent construire divers objets avec un grand nombre de pièces disponibles. Des défis sont proposés régulièrement, permettant de gagner des points en fonction de critères tels que la créativité et la rapidité. L'activité vise à enrichir les échanges autour d'un projet commun et à mettre en avant les capacités créatives des participants. Comprend la mise en place et une durée de prestation sur place."
67a965b7-7fbb-4d20-8c51-a37066777415,0230fc8a-96e4-46c9-89cd-72b1c96b9aa4,,ACTIVITY,OTHER,Qui est qui ?,"Cette activité interactive permet aux participants de mieux connaître leurs collègues à travers un jeu de découverte. Les participants remplissent un profil basé sur une thématique culturelle, puis doivent enquêter pour identifier les personnes derrière chaque profil. Ensuite, ils s'affrontent pour deviner des profils de personnalités célèbres en utilisant des dispositifs de réponse rapide. Cette expérience favorise les échanges et les découvertes enrichissantes. Durée de 1h00 à 2h00."
62926d46-f114-46ca-9b17-9897e67615b7,99e16175-413f-44a9-8666-2a7e4f09a18d,,ACTIVITY,OLYMPIADS,Olympiades,"Choisissez 4 activités parmi : un quiz musical, un défi de création de photos et souvenirs d’équipe, un jeu de laser, des énigmes, un défi sur console de jeux, un défi de reconnaissance de senteurs, une course de relais, un sport collectif avec maillots, un tir à la corde, des skis géants pour la coordination, une marche en équipe avec échasses, des jeux en bois, un tir à l’arc ou des mimes en chaîne. Olympiades par équipes. Ce défi renforce les liens tout en mettant en valeur les compétences individuelles. Intensité sportive moyenne à élevée selon les épreuves. Ces activités peuvent se faire en intérieur comme en extérieur. Nécessite un grand terrain intérieur ou extérieur à proximité du lieu de séjour. Prévoir une tenue adaptée. Durée environ 3h00 (avec 2 heures d'activités dont 15 minutes par rotation)."
0d0e725d-a04f-4cb5-bb9e-42b6ce235a64,99e16175-413f-44a9-8666-2a7e4f09a18d,,ACTIVITY,OTHER,Ring Boxe / Joutes gonflables,"Découvrez une activité dynamique et amusante qui ajoute une touche d'adrénaline à vos événements. Les participants ont l'opportunité de s'affronter dans un cadre sécurisé, en utilisant des équipements gonflables qui les plongent dans une ambiance de compétition amicale. Que ce soit pour renforcer les liens lors d'une journée de team building ou pour animer une fête, cette expérience promet des moments de rire et de camaraderie. Avec une durée d'environ 3 heures, l'activité comprend la mise en place, le retour du matériel et un encadrement professionnel. Les participants s'engagent dans des rotations, chaque round durant environ 3 minutes, garantissant ainsi une expérience immersive et divertissante."
38b7cbcc-3b03-4e05-8e05-3489b6eeadac,b6906834-9b2e-446b-b182-bc70de174cf9,,ACTIVITY,QUIZ_AND_BURGER_CHALLENGE,Quiz,"Nous proposons plusieurs formats de quiz interactifs. 1) Format papier : un système de projection permet de poser des questions que les équipes répondent sur des questionnaires distribués au début. Les résultats sont annoncés au fur et à mesure. 2) Format télécommande : les équipes utilisent une télécommande pour répondre aux questions de manière interactive. 3) Format buzzer : un système sans fil permet aux équipes de répondre directement depuis leur table, avec priorité pour la première équipe ayant buzzé. 4) Format tablette : les participants utilisent une tablette tactile pour répondre aux questions, avec affichage simultané sur un écran. Ces quiz sont conçus pour être ludiques et favoriser la cohésion d'équipe, tout en étant adaptés pour des repas ou soirées. Durée approximative : 2h30."
26c6336d-640e-46b3-ae74-d7fb432b09dd,0230fc8a-96e4-46c9-89cd-72b1c96b9aa4,,ACTIVITY,OTHER,A vos fourneaux (grand challenge),"Participez à une activité interactive centrée sur la cuisine pour renforcer la cohésion de votre équipe ! L'objectif est de préparer un repas complet comprenant des amuse-bouches, une entrée, un plat principal et un dessert. En plus de la préparation culinaire, des défis, des quiz et des tests de reconnaissance seront proposés tout au long de l'événement. À la fin, une dégustation est prévue. Cette activité peut se dérouler sous deux formats : un challenge avec des équipes s'affrontant et un vote final, ou un format collaboratif sans équipe gagnante. Durée d'environ 2h30. Coût supplémentaire de +53€ par participant additionnel."
4d212ac8-5bbe-4faf-bce9-441d163682b7,99e16175-413f-44a9-8666-2a7e4f09a18d,,ACTIVITY,OTHER,Combat de Sumo,"Vivez une expérience unique en participant à un défi ludique et amusant dans un cadre extérieur. Les participants s'affrontent dans une activité où l'objectif est de faire sortir son adversaire d'une zone délimitée ou de le mettre au sol. Chaque participant est équipé d'un costume adapté et doit faire preuve de stratégie et d'habileté tout en respectant les règles du jeu. L'événement favorise la compétition amicale et la socialisation, avec des rotations de jeu et un encadrement inclus. Préparez-vous à rire et à vous amuser dans une ambiance conviviale."
5725f906-a70d-40af-9b4a-644c4f596e11,b6906834-9b2e-446b-b182-bc70de174cf9,,ACTIVITY,OTHER,Ki fait koi,"Un défi basé sur la réflexion et la logique, souvent appelé un jeu d'énigmes. Le concept consiste à résoudre des problèmes en reliant des informations sur des personnages fictifs ayant des caractéristiques distinctes. Les participants doivent collaborer pour assembler les indices fournis et résoudre les énigmes. Des épreuves supplémentaires sont proposées pour obtenir des indices. Cette activité favorise la cohésion d'équipe, la coopération et le développement des compétences en résolution de problèmes. Durée approximative : 1h30."
1f49b4f7-d2c3-4e27-b21f-5570f5c06674,a8e9b9d4-e7b6-48e3-9a69-814672fd071a,,ACTIVITY,OTHER,Rafting / Parcours Intermédiaire (forfait groupe),"Activité de plein air avec un niveau d'effort modéré. Découvrez des parcours aquatiques. Matériel et encadrement fournis. Pensez à porter des vêtements appropriés. Durée totale de 3 heures, dont 1h30 consacrée à l'activité principale."
80f4f75a-7e7c-4449-b777-4e06b9974be6,90f99ec0-e285-4a5a-b4f3-d8903d274f17,,ACTIVITY,OTHER,Visite guidée : l'essentielle,"Découvrez une ville historique à travers ses ruelles médiévales, avec un parcours guidé qui révèle des trésors cachés. Les participants auront l'opportunité d'explorer un hôtel particulier ancien et de choisir entre deux sites emblématiques : un bain rituel juif du XIIe siècle ou une vue panoramique depuis un monument célèbre. Cette activité immersive vise à promouvoir la culture locale, à encourager les échanges sociaux et à fournir des informations captivantes sur le patrimoine. Durée approximative de 2 heures."
2a534934-36e8-46df-be56-cba80d2e20ed,8fec4019-90f4-47d6-98fd-9ba8f478e0dd,,ACTIVITY,OTHER,Toque’ Show Cooking,"Participez à un défi gastronomique où l'esprit d'équipe, l'humour et les surprises seront au rendez-vous. Les participants devront concevoir, tester, combiner et savourer pour présenter un assortiment de plats et de boissons. Des épreuves seront proposées tout au long de l'événement, permettant de remporter des ingrédients, du matériel et des éléments de décoration supplémentaires. Une dégustation collective et chaleureuse clôturera l'événement, avec un vote pour le meilleur plat. Quel groupe remportera le prix prestigieux ? Activité en intérieur visant à renforcer la cohésion, stimuler la créativité et perfectionner les compétences culinaires."
4e41609e-51bc-41e3-86b4-172459b6a800,8fec4019-90f4-47d6-98fd-9ba8f478e0dd,,ACTIVITY,OTHER,Soirée à thème futuriste,
f9777fb5-defc-4401-994f-1fb0ee98feeb,8fec4019-90f4-47d6-98fd-9ba8f478e0dd,,ACTIVITY,OTHER,Car Box RSE,"Participez à une activité stimulante qui met en avant la logique, la créativité et la communication, tout en intégrant une touche d'humour. Le défi consiste à concevoir un véhicule idéal pour le lancement d'une marque, avec un accent sur l'écologie grâce à l'utilisation de matériaux durables comme le carton et le bois. Cette expérience ne se limite pas à la construction, car après avoir assemblé et personnalisé votre véhicule éco-responsable, vous aurez l'occasion de le présenter de manière captivante. Élaborer un argumentaire de vente efficace qui souligne les caractéristiques distinctives et les avantages écologiques de votre création sera essentiel. La phase finale inclura un test de vitesse ou un défilé, célébrant ainsi l'innovation et la créativité de votre équipe. Cette activité est idéale pour renforcer la cohésion d'équipe tout en s'engageant dans un projet ludique et collaboratif."
74bebc20-24a6-4733-8738-e050dc3a6d56,8fec4019-90f4-47d6-98fd-9ba8f478e0dd,,ACTIVITY,OTHER,soirée à thème guinguette,
15c0a33a-318e-4e10-9077-22ff07d682b2,b177c742-5b3a-402d-a9bc-fb26fadf7179,,ACTIVITY,OTHER,Drum Party,"Activité de Team Building musical où les participants utilisent des instruments de percussion. L'accent est mis sur la coordination et le travail en groupe, permettant aux collaborateurs de ressentir l'importance de l'harmonie collective. Des ateliers pratiques sont proposés, incluant des démonstrations techniques et des exercices en groupe, culminant en une performance collective. L'objectif est de favoriser la coopération et l'esprit d'équipe tout en offrant une expérience conviviale et ludique. La prestation dure entre 1h00 et 2h00 et inclut la mise en place et le matériel."
144d3c41-dc8c-474e-8b5f-651e01404a9d,a8e9b9d4-e7b6-48e3-9a69-814672fd071a,,ACTIVITY,OTHER,Rafting / Mini-raft – Parcours Ludique,"Activité de plein air en groupe, permettant d'explorer des zones aquatiques. Comprend le matériel nécessaire et un accompagnateur. Durée totale de l'activité de 3 heures, dont 1h30 consacrée à l'exploration."
43311eb5-a2f0-4fd4-abaa-40b5be3d9ad1,0230fc8a-96e4-46c9-89cd-72b1c96b9aa4,,ACTIVITY,OTHER,Easy Change,"Une séance interactive qui aide les participants à mieux accepter et percevoir le changement de manière positive. Elle débute par un exercice de questionnement pour éliminer les émotions négatives, suivi d'une réflexion sur la perception personnelle du changement à travers des expériences vécues. En binômes, les participants examinent les motivations, les obstacles, les attitudes, les leviers et les impacts des transformations. Une activité ludique en équipes permet d'expérimenter le changement, suivie d'une analyse approfondie. La séance se termine par des apports théoriques et des inspirations pour envisager le changement de manière constructive, avec une durée de 3 heures."
128e1420-bb3f-4c56-a038-acbcd4a781c0,b177c742-5b3a-402d-a9bc-fb26fadf7179,,ACTIVITY,CREATIVE_WORKSHOPS,Festival du Film,"Participez à une expérience immersive où chaque membre de l'équipe joue un rôle clé dans la création d'un projet audiovisuel. Les participants auront l'occasion de travailler ensemble pour écrire, filmer et monter un court métrage qui reflète leurs valeurs ou leurs produits. Des thèmes variés seront proposés pour inspirer la créativité, et un équipement complet sera fourni pour faciliter le tournage. La session se conclura par une présentation des films et une cérémonie de remise de prix. Cette activité, à la fois ludique et artistique, vise à renforcer la cohésion d'équipe et à encourager l'expression créative, le tout dans un cadre dynamique et engageant. Durée de 2 à 3 heures."
980005e2-547b-4a67-84e9-fb2d16a039a4,0230fc8a-96e4-46c9-89cd-72b1c96b9aa4,,ACTIVITY,PHOTOGRAPHER_AND_PHOTOBOOTH,Selfie de box (3h de presta) possibilité heure supp (150€) et fond vert (300€),"Une animation populaire pour les événements d'entreprise. Capturez des souvenirs avec vos collègues grâce à des photos. Choisissez entre différents formats d'impression. Les images sont imprimées avec un logo personnalisé. Une sélection d'accessoires est fournie pour les photos. Chaque participant peut repartir avec ses impressions, sans limite. Un animateur sera présent tout au long de l'événement. Option d'une borne photo avec fond personnalisable. L'offre comprend l'installation, une durée de 3 heures et la récupération du matériel."
b25313fc-14bf-4802-894f-4519e3ee8b5b,b6906834-9b2e-446b-b182-bc70de174cf9,,ACTIVITY,GUESS_THE_SONG_GAME_AND_KARAOKE,Le Blind Test,"Une activité interactive engageante permet aux participants de tester leurs connaissances musicales. Sous la supervision d'un animateur, les équipes s'affrontent pour reconnaître rapidement les artistes ou les titres de chansons diffusées. Chaque équipe utilise un système de buzzers pour indiquer leur réponse, avec un affichage qui montre laquelle est la plus rapide. Si une équipe buzze en premier, son dispositif s'illumine et empêche les autres équipes de répondre. L'animateur donne alors la parole à l'équipe pour qu'elle puisse fournir la réponse correcte. Plusieurs rounds de jeu rendent l'activité dynamique, mettant en avant la culture musicale des participants, incluant divers genres et époques. Il est possible de personnaliser certaines sessions en intégrant des thèmes musicaux spécifiques aux préférences des équipes pour une expérience plus immersive. Cette animation est idéale pour des soirées, visant à offrir une expérience mémorable, à stimuler l'intérêt et les connaissances des participants, tout en favorisant une compétition amicale. La durée de l'activité est entre 1h00 et 1h30."
0f8fa231-0e93-4422-8847-c2cbf861cc67,0230fc8a-96e4-46c9-89cd-72b1c96b9aa4,,ACTIVITY,OTHER,Profils en couleurs 1/2 journée,"Vous souhaitez renforcer la cohésion de vos équipes et valoriser le potentiel humain de votre organisation ? Nos experts certifiés vous invitent à vivre une expérience enrichissante pour mieux comprendre vos émotions, développer votre empathie et vous adapter à diverses situations. Grâce à une approche intuitive, chaque participant bénéficiera d'un langage commun basé sur des éléments visuels qui facilitent la compréhension mutuelle. Un questionnaire de 24 questions sera proposé à chaque participant, suivi d'ateliers illustrant différents aspects de cette approche. À l'issue de l'événement, les participants recevront un retour sur leur questionnaire, leur permettant d'identifier leurs caractéristiques personnelles et d'améliorer leur collaboration. Cette activité favorise la convivialité et nécessite un espace intérieur d'environ 20m2, avec une capacité d'accueil de 2m2 par personne. Objectifs : renforcer l'esprit d'équipe, valoriser le capital humain et encourager la complémentarité. Durée : environ 3 heures. Recommandation : 1 animateur pour 24 participants, avec un coût supplémentaire de 850€ pour une demi-journée et 1225€ pour une journée complète."
546eb23d-2a37-4f69-a8ed-5a39ef317da6,0230fc8a-96e4-46c9-89cd-72b1c96b9aa4,,ACTIVITY,OTHER,60 secondes chrono,"Participez à une série de défis captivants où chaque équipe a entre 60 secondes et 2 heures pour démontrer son agilité et sa cohésion. Les participants peuvent choisir parmi divers thèmes tels que des quiz musicaux, des jeux de reconnaissance de films, des défis artistiques avec des blocs de construction, des explorations géographiques, des questions sportives, et des jeux basés sur des emojis. Utilisez des feuilles de réponses ou des dispositifs interactifs pour soumettre vos réponses."
702089e4-4617-4a20-939d-3ea92926254b,a8e9b9d4-e7b6-48e3-9a69-814672fd071a,,ACTIVITY,OTHER,Canyon Oô (tarif groupe),"Activité de plein air dynamique qui offre une introduction au canyoning, idéale pour les amateurs de sensations fortes. Comprend des descentes sur des toboggans naturels et des passages dans des eaux vives. Encadrement par un expert. Durée de l'activité : environ quatre heures."
103e7f15-4e48-44d7-89f0-b268c9df1b45,944f88cf-7cb2-4f14-8150-31e1d871294a,,ACTIVITY,OTHER,Atelier graffiti sur toile,
058819c9-e549-4041-94fd-38e3d05ec368,99e16175-413f-44a9-8666-2a7e4f09a18d,,ACTIVITY,OTHER,Tir à l’élastique gonflable,"Cette activité dynamique implique des participants attachés par un élastique, visant à surpasser leurs concurrents en vitesse tout en plaçant un témoin à une distance optimale. Elle favorise la compétition tout en renforçant la cohésion d'équipe, la créativité et la communication. Durée maximale de l'activité : 3 heures, incluant la mise en place, la récupération du matériel et l'encadrement. Une caution de 1000€ est requise. Des rotations sont prévues, chaque tour durant environ 3 minutes."
ca818287-c984-45c7-a0bc-ef570cb9e087,b6906834-9b2e-446b-b182-bc70de174cf9,,ACTIVITY,OTHER,Karaoké,"Activité interactive durant un événement, permettant aux participants de montrer leurs talents musicaux en choisissant des chansons à interpréter. Un grand écran est mis à disposition pour afficher les paroles, facilitant ainsi la performance. L'animation peut être organisée sous forme de compétition ou de manière libre, avec des catalogues de chansons accessibles aux participants. Les inscriptions des performances se font via des coupons. Cette animation vise à créer une atmosphère conviviale et à encourager la participation entre collègues, avec tout le matériel nécessaire fourni pour une durée maximale de 4 heures."
34055f98-8abe-4cdc-92b0-c7b242de6d26,0230fc8a-96e4-46c9-89cd-72b1c96b9aa4,,ACTIVITY,OTHER,Design Thinking 1/2 journée,"Une méthode de conception centrée sur l'humain, impliquant un processus itératif et collaboratif, permettant de repenser l'organisation d'un service ou d'un produit. Durée approximative de 3 heures."
33fe5a02-074e-4e20-b13b-84d2c06742a9,944f88cf-7cb2-4f14-8150-31e1d871294a,,ACTIVITY,OTHER,Atelier graffiti sur mur,"Participez à une expérience immersive dans le domaine de l'art urbain avec un atelier d'initiation au graffiti, adapté à tous les niveaux, des débutants aux artistes confirmés. Cet atelier est conçu pour favoriser la créativité dans un cadre propice à l'apprentissage. Encadré par des experts passionnés, chaque participant aura l'occasion d'explorer différentes techniques et de recevoir des conseils personnalisés, tout en développant son propre style artistique. À l'issue de ces sessions, chacun repartira avec de nouvelles compétences et une meilleure compréhension de cet art contemporain."
49aa7f46-1fcf-4f4a-a531-c2a051add3c8,8fec4019-90f4-47d6-98fd-9ba8f478e0dd,,ACTIVITY,OTHER,Ateliers Vidéos,"Participez à une activité immersive où les groupes collaborent pour créer un projet audiovisuel. Les participants auront l'occasion de générer des idées, de rédiger un scénario et de préparer un environnement de tournage. Ils pourront également s'exercer à jouer leurs scènes avant de les enregistrer. Cette expérience collective favorise la créativité et met en lumière les différentes personnalités. En option, une projection des réalisations peut être organisée après l'activité. Cette activité se déroule en intérieur et vise à stimuler la réflexion, à améliorer les compétences en communication et à enseigner la gestion du temps."
05bd43c5-64b2-4563-a8da-b9aa22da23d9,8fec4019-90f4-47d6-98fd-9ba8f478e0dd,,ACTIVITY,OTHER,Enquête Scientifique,"Participez à une expérience immersive et éducative axée sur l'analyse et la résolution de mystères. En équipes, vous serez impliqués dans des ateliers interactifs qui combinent science et divertissement, tels que des activités d'identification et d'analyse. L'objectif est de développer vos compétences d'analyse tout en favorisant le travail d'équipe. Un espace intérieur spacieux est requis pour cette activité."
3304b2fe-ab2d-4da5-8fd0-1b0b92bfde7c,8fec4019-90f4-47d6-98fd-9ba8f478e0dd,,ACTIVITY,OTHER,Haka,"Découvrez une activité immersive inspirée d'une culture spécifique, qui favorise la cohésion de groupe et l'expression créative. Les participants auront l'occasion de se préparer avec des éléments culturels, tout en s'engageant dans une performance collective. L'expérience inclut des moments d'apprentissage et de démonstration, avec la possibilité de personnaliser les performances. Aucune compétence préalable n'est nécessaire, juste l'envie de participer à une aventure mémorable. Cette activité peut se dérouler dans divers environnements, avec des objectifs de réduction du stress et de promotion de la collaboration."
1f3735a2-863a-496b-89d3-2e6634662d07,8fec4019-90f4-47d6-98fd-9ba8f478e0dd,,ACTIVITY,OTHER,World Challenge,"Cette activité interactive est conçue pour renforcer les liens, stimuler et inspirer vos équipes de manière engageante. Participez à une compétition amicale en groupes à travers une série d'ateliers, chacun symbolisant une région ou une culture distincte. Un décor thématique a été soigneusement créé pour chaque atelier, offrant une expérience immersive qui vous plongera dans différentes traditions. Cette expérience unique est une occasion parfaite pour développer la cohésion d'équipe tout en explorant et en célébrant la richesse culturelle."
81cfcc6f-5ff2-4a9f-af33-5e2bb7f361c5,8fec4019-90f4-47d6-98fd-9ba8f478e0dd,,ACTIVITY,ESCAPE_GAME,Escape Game Challenge,"Participez à une expérience immersive où l'esprit d'équipe et la stratégie sont au cœur de l'action. Engagez-vous dans divers ateliers qui encouragent la créativité et la collaboration. Les participants seront confrontés à des défis variés qui nécessitent réflexion, observation et rapidité. Cette activité est conçue pour renforcer les liens entre les membres d'un groupe tout en offrant un moment ludique et enrichissant. Idéale pour développer des compétences interpersonnelles et favoriser l'engagement collectif, elle requiert un espace adéquat pour accueillir tous les participants."
2ac31724-07c0-44e6-8020-00c60c889ca9,b6906834-9b2e-446b-b182-bc70de174cf9,,ACTIVITY,OTHER,Challenge Musical,"Cette activité interactive permet de tester les connaissances des participants dans le domaine artistique, à travers diverses épreuves proposées. Le défi couvre plusieurs thèmes, des décennies passées à nos jours, dans une atmosphère amicale. Pendant un repas ou lors d'une session assise, un animateur guidera les participants tout au long de l'activité pour leur proposer ces différents défis. Réunis en équipes, les participants doivent tenter de remporter le maximum d'épreuves, chacune d'entre elles apportant un nombre de points varié. Sous la supervision de l'animateur, l'activité alterne entre des questions sur l'art et des défis inter-équipes. Objectifs : échanger et partager avec ses collègues, stimuler l'esprit de compétition, décompresser et se divertir. Mise en place et fourniture du matériel inclus."
750d5597-858f-4386-b098-dffee7f3214b,a8e9b9d4-e7b6-48e3-9a69-814672fd071a,,ACTIVITY,OTHER,Rafting / Mini-raft – Parcours Ludique (tarif journée complète),Activité récréative en petit groupe. Participation de 6 à 8 individus pour découvrir des zones aquatiques. Matériel et encadrement fournis. Tenue appropriée recommandée. Durée d'une journée entière.
3c818855-37a9-43f1-9ba4-d3055edf1a71,75d50fbf-1c11-4071-955d-fe0e6c772235,,ACTIVITY,MURDER_AND_MYSTERY_PARTY,Le secret de Golanges,"Une expérience immersive se déroulant dans un cadre naturel, où les participants incarnent des personnages d'une légende ancienne. L'objectif est de renforcer la cohésion d'équipe à travers des interactions stimulantes, tout en développant l'intelligence collective et l'esprit critique. La durée de l'activité est de 3 à 3,5 heures, et il est recommandé de l'organiser en extérieur pour une immersion totale."
5285a7c5-a0ad-4f86-9ab8-5e5e0d602ccb,90f99ec0-e285-4a5a-b4f3-d8903d274f17,,ACTIVITY,OTHER,Visite guidée : Montpellier by Night,"Une exploration unique d'une ville sous un nouvel angle, mettant en avant des sites historiques illuminés. Le parcours se déroule le long d'une ligne de transport en commun, permettant de découvrir divers monuments emblématiques, notamment des vestiges anciens, des places et des bâtiments significatifs. L'expérience culminante inclut un point de vue panoramique sur l'ensemble de ce patrimoine. Cette activité vise à promouvoir la culture locale, à encourager les échanges entre les participants et à offrir des informations enrichissantes sur les lieux visités."
0b2c49c3-a046-4a62-919f-4fda2a5958f4,8fec4019-90f4-47d6-98fd-9ba8f478e0dd,,ACTIVITY,OTHER,Soirée Fluo,
