id,budget,brief
1d40b635-2651-4f66-852e-2bcee881ea60,0.0,"Événement pour 45 participants, prévu du 19 au 20 juin 2025 à Pont-Audemer. Hébergement en chambres twin, avec arrivée le matin et départ l'après-midi. Restauration en pension complète."
26cd2f03-6912-4803-9045-2b05de658537,0.0,"Événement avec 60 participants, sans chambres réservées. Dates : 27 mai 2025 (matin) à 27 mai 2025 (soirée). Localisation possible à Orléans ou Rouen. Restauration incluse (petits déjeuners, déjeuners, dîners). Lieux à privatiser ou partager. Pas d'activités prévues. Soirée jusqu'à une heure non spécifiée. Besoin de wifi et d'espaces de travail. Pas de transport organisé. Budget total de 5 100 € par nuit et par personne."
84f29043-dd94-4db0-864e-2977d919cd23,3000.0,"Événement pour 10 participants se déroulant le 30 janvier 2025, avec restauration et activités prévues. Localisation dans le sud de Paris, besoin de wifi et d'espaces de travail, budget de 3 000 €."
1dd8fc4c-5fce-47dc-91ce-0dbc4fc76bd3,0.0,"Séminaire de 35 participants prévu sur un weekend de septembre ou le premier weekend d'octobre 2025, incluant l'arrivée le vendredi soir, des activités, des repas, et des nuitées en chambre individuelle et partagée. La restauration est gérée par le client avec accès à une cuisine équipée."
cfe96366-8c43-46b6-927e-1dc46ab6d074,800.0,"Événement pour 8 participants, prévu le 14 janvier 2025 de 8h à 15h à Avignon nord (10-20 km de la ville). Restauration incluse avec une pause le matin et un déjeuner. Pas d'activités ni de soirée prévues. Besoin de wifi et d'un grand espace de travail avec vidéoprojecteur. Pas de transport fourni. Budget de 800 € par nuit par personne."
ed1699f9-bef8-4d66-ba38-18119bddd489,0.0,Événement avec 115 participants prévu le 06/02/2025 à Lille.
4c1765cc-4831-4a4a-a6a8-1bef5e261e0c,0.0,"Événement pour 115 participants, se déroulant à Lille métropole le 06/02/2025 de 19h à 00h. Restauration sous forme de cocktail dinatoire, avec possibilité de lieu privatif ou partagé. Pas d'activités prévues, soirée jusqu'à 00h/01h. Besoin de wifi, pas d'espaces de travail."
da32e281-dd98-42da-ad1d-a8404dadd4b9,40000.0,Événement pour 80 participants se déroulant à Paris ou Lyon du 11 au 13 mars 2025. Hébergement en chambres simples avec arrivée en fin de matinée et départ après le déjeuner. Restauration en pension complète. Salles requises : théâtre et sous-commission avec 3/4 îlots. Lieu souhaité en pleine nature avec un budget de 50k.
6e2ae4ff-ab8b-4980-97f1-c3c97e2f54df,0.0,"Événement privé pour un groupe d'amis en septembre 2025, rassemblant 25 participants. Lieu en Provence, accessible en moins de 45 minutes d'une gare TGV, avec un besoin de 10 chambres minimum. Préférence pour des repas traiteurs, budget maximum de 10 000 euros."
87bc85fa-5345-468d-9c46-298c4b251c9d,0.0,"Événement pour 60 participants, se déroulant à Versailles, France, du 16 au 17 juin 2025. Comprend 60 chambres simples, avec arrivée le matin et départ le soir, en pension complète."
211e745f-d2ec-422f-9c53-8e17ebf0e82c,0.0,"Événement pour 25 participants, se déroulant à Cerny du 17 au 18 mars 2025. Arrivée le matin et départ l'après-midi. Restauration en pension complète incluant petit-déjeuner, déjeuner, dîner et pauses permanentes."
4770fd66-ee6d-4fe9-92b7-efe9dc674d73,2000.0,"Événement pour 9 participants avec hébergement de 9 chambres. Dates : du 22/01/2024 au 23/01/2024. Localisation : région spécifique. Restauration incluse avec petits déjeuners, déjeuners et dîners. Lieux pouvant être privatisés ou partagés. Activités prévues : quizz et dégustation, sans nécessiter de déplacements importants. Pas de soirée prévue. Besoin de wifi et espaces de travail avec lumière du jour et équipement audiovisuel. Pas de transport inclus. Budget total de 2 000 €."
6c5aee1c-2916-46aa-bcba-493289064964,0.0,"Événement pour 22 participants avec hébergement de 15 chambres, prévu du 24 au 27 juin 2025 à Sofia Antipolis/Cannes. Pas de restauration fournie, mais petits déjeuners, déjeuners et dîners sont à organiser. Lieu privatisé avec piscine et activités annexes. Pas d'activités spécifiques prévues. Besoin de wifi et budget de 5 000 €. Décisionnaire principal avec son équipe, planification en janvier. Type d'événement : hackathon sur 2-3 jours pour immersion et création de prototypes."
f82eb9db-8f43-4c9a-af2c-cf8cfddd339b,0.0,Événement avec 180 participants prévu le 19 septembre 2025 à Ancenis-Saint-Géréon.
ef8bff31-3569-4d8e-a699-f53799008d18,15000.0,"Événement avec 30 participants et 30 chambres réservé à Paris, du 10 au 12 février 2025. Comprend des repas (2 petits déjeuners, 2 déjeuners, 2 dîners) et des espaces de travail. Wifi requis et transport organisé. Budget total de 15 000 €."
